date_report,Fraser,Interior,Island,Northern,Vancouver Coastal
2021-07-05,27.38378186321144,4.719230616381195,2.1275841282224035,7.3808661110887455,10.086630212655686
2021-07-06,14.979611959722188,12.543218217223702,1.0637920641112018,5.032408712105962,5.740358657608928
2021-07-07,1.0512008392787502,2.111234749433692,0.35459735470373394,0.670987828280795,1.0660666078416579
2021-07-08,0.0,0.0,0.0,0.0,0.0
2021-07-09,37.05482958457594,104.07145411914318,23.87622188338475,104.67410121180401,30.17788551428693
2021-07-10,13.560490826695876,14.654452966657395,9.33773034053166,30.529946186776172,6.3963996470499485
2021-07-11,0.0,0.0,0.0,0.0,0.0
2021-07-12,4.83552386068225,10.92874458530382,8.392137394655036,7.3808661110887455,4.346271555046759
2021-07-13,0.5256004196393751,1.6144736319198822,0.35459735470373394,0.3354939141403975,0.4100256184006377
2021-07-14,0.5781604616033126,1.9870444700552399,0.11819911823457796,0.670987828280795,0.8200512368012755
2021-07-15,1.1563209232066252,2.4838055875690497,0.5909955911728898,0.3354939141403975,0.7380461131211479
2021-07-16,0.6832805455311876,2.6079958669475025,0.23639823646915592,0.3354939141403975,0.6560409894410203
2021-07-17,0.0,0.0,0.0,0.0,0.0
2021-07-18,0.0,0.0,0.0,0.0,0.0
2021-07-19,3.3112826437280627,7.203036203950245,0.47279647293831184,1.0064817424211925,2.2141383393634433
2021-07-20,1.4191211330263125,4.595040337002742,0.35459735470373394,0.0,0.7380461131211479
2021-07-21,1.1037608812426876,3.8498986607320274,0.23639823646915592,0.3354939141403975,1.8861178446429332
2021-07-22,1.5768012589181253,4.595040337002742,0.35459735470373394,0.3354939141403975,1.4760922262422957
2021-07-23,1.5768012589181253,7.3272264833286975,0.5909955911728898,1.0064817424211925,1.230076855201913
2021-07-24,0.0,0.0,0.0,0.0,0.0
2021-07-25,0.0,0.0,0.0,0.0,0.0
2021-07-26,2.5228820142690003,19.249493303660135,2.1275841282224035,1.6774695707019875,3.3622100708852285
2021-07-27,1.681921342846,11.798076540952987,0.35459735470373394,1.0064817424211925,1.3940871025621682
2021-07-28,1.8396014687378126,14.033501569765132,0.9455929458766237,0.670987828280795,2.1321332156833157
2021-07-29,3.1010424758723123,12.667408496602153,1.7729867735186695,1.0064817424211925,1.8041127209628056
2021-07-30,2.9433623499805,16.268926598577277,1.5365885370495136,3.0194452272635774,2.624163957764081
2021-07-31,0.0,0.0,0.0,0.0,0.0
2021-08-01,16.819213428460003,9.686841791519294,3.545973547037339,18.116671363581464,10.742671202096707
2021-08-02,31.483465136398564,19.870444700552397,10.046925049939128,43.61420883825167,21.485342404193414
2021-08-03,42.25827373900576,9.935222350276199,8.392137394655036,33.88488532818015,33.294080214131775
2021-08-04,38.10603042385469,0.0,8.15573915818588,17.110189621160274,36.738295408697134
2021-08-05,0.0,0.0,0.0,0.0,0.0
2021-08-06,4.099683273187125,5.215991733895005,1.1819911823457796,1.6774695707019875,2.460153710403826
2021-08-07,1.1563209232066252,2.3596153081905973,0.5909955911728898,0.3354939141403975,1.3120819788820406
2021-08-08,0.0,0.0,0.0,0.0,0.0
2021-08-09,12.666970113308938,33.77975599093907,10.637920641112018,24.15556181810862,11.070691696817217
2021-08-10,13.928411120443437,17.759209951118706,8.273938276420457,65.7568071715179,5.6583535339288
2021-08-11,30.222024129264067,39.86507968048325,26.12200512984173,55.69198974730599,12.710794170419767
2021-08-12,5.4662443642495,11.673886261574534,7.682942685247568,16.439201792879476,5.248327915528162
2021-08-13,7.35840587495125,46.695545046298136,4.727964729383118,20.129634848423848,8.28251749169288
2021-08-14,0.0,0.0,0.0,0.0,0.0
2021-08-15,0.0,0.0,0.0,0.0,0.0
2021-08-16,16.60897326060425,91.15566506378413,13.238301242272733,24.826549646389413,16.237014488665253
2021-08-17,7.3058458329873135,25.45900727258276,3.3095753105681833,11.742286994913913,7.544471378571733
2021-08-18,7.989126378518501,28.563764257044074,4.491566492913963,12.07778090905431,7.95449699697237
2021-08-19,11.510649190102313,34.52489766720979,4.964362965852275,9.058335681790732,10.086630212655686
2021-08-20,8.514726798157875,34.02813654969598,6.382752384667211,12.748768737335105,11.070691696817217
2021-08-21,0.0,0.0,0.0,0.0,0.0
2021-08-22,0.0,0.0,0.0,0.0,0.0
2021-08-23,22.022657582889813,95.37813456265151,15.72048272519887,33.549391414039754,23.781485867236984
2021-08-24,7.831446252626687,33.903946270317526,6.264553266432633,13.084262651475502,10.250640460015942
2021-08-25,10.669688518679314,31.29595040337003,8.15573915818588,15.097226136317888,10.578660954736453
2021-08-26,9.723607763328438,33.65556571156062,7.5647435670129894,20.800622676704645,11.64472756257811
2021-08-27,11.98368956777775,43.46659778245837,7.446544448778412,20.465128762564245,13.530845407221044
2021-08-28,0.0,0.0,0.0,0.0,0.0
2021-08-29,0.0,0.0,0.0,0.0,0.0
2021-08-30,27.909382282850814,87.8025275205659,21.03944304575488,47.640135807936446,24.191511485637623
2021-08-31,9.776167805292376,30.054047609585503,8.0375400399513,20.129634848423848,8.118507244332626
2021-09-01,0.0,0.0,0.0,0.0,0.0
2021-09-02,12.87721028116469,5.712752851408815,2.6003806011607153,10.73580525249272,7.380461131211478
2021-09-03,16.819213428460003,4.222469498867384,0.8273938276420458,17.44568353530067,10.98868657313709
2021-09-04,34.584507612270876,13.660930731629772,6.028155029963477,28.516982701933788,29.27582915380553
2021-09-05,0.0,0.0,0.0,0.0,0.0
2021-09-06,3.942003147295313,3.9740889401104798,1.1819911823457796,2.68395131312318,1.8861178446429332
2021-09-07,3.942003147295313,2.3596153081905973,0.47279647293831184,0.0,1.1480717315217854
2021-09-08,13.560490826695876,72.89969399515161,7.328345330543835,10.064817424211924,11.64472756257811
2021-09-09,12.246489777597438,31.420140682748478,7.682942685247568,32.87840358575895,10.086630212655686
2021-09-10,0.0,0.0,0.0,0.0,0.0
2021-09-11,7.989126378518501,15.027023804792751,8.983132985827925,34.55587315646095,3.936245936646122
2021-09-12,4.362483483006812,8.693319556491675,11.58351358698864,9.729323510071527,5.00231254448778
2021-09-13,32.00906555603794,67.31113142312124,26.003806011607153,98.63521075727687,26.15963445396068
2021-09-14,12.456729945453187,19.00111274490323,10.165124168173705,33.21389749989935,8.364522615373009
2021-09-15,12.456729945453187,24.341294758176687,7.801141803482146,20.800622676704645,8.118507244332626
2021-09-16,10.669688518679314,26.45252950761038,9.574128577000815,34.89136707060134,8.61053798641339
2021-09-17,12.561850029381064,22.726821126256805,12.056310059926954,54.014520176603995,6.806425265450586
2021-09-18,0.0,0.0,0.0,0.0,0.0
2021-09-19,0.0,0.0,0.0,0.0,0.0
2021-09-20,28.119622450706565,47.5648770019473,25.767407775138,106.01607686836562,17.385086220187038
2021-09-21,9.828727847256312,18.255971068632515,7.210146212309256,26.504019217091404,4.182261307686504
2021-09-22,11.247848980282626,28.93633509517943,9.33773034053166,43.27871492411128,8.28251749169288
2021-09-23,19.552335610584752,20.36720581806621,10.165124168173705,41.26575143926889,9.512594346894794
2021-09-24,15.347532253469753,21.98167944998609,6.737349739370944,35.562354898882134,9.102568728494157
2021-09-25,0.0,0.0,0.0,0.0,0.0
2021-09-26,0.0,0.0,0.0,0.0,0.0
2021-09-27,45.04395596309444,65.19989667368755,27.185797193952933,120.10682126226232,20.99331166211265
2021-09-28,11.510649190102313,20.1188252593093,9.692327695235393,39.2527879544265,5.740358657608928
2021-09-29,15.925692715073064,25.831578110718116,9.692327695235393,39.5882818685669,8.364522615373009
2021-09-30,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0
2021-10-02,12.40416990348925,5.836943130787267,2.9549779558644493,17.110189621160274,8.856553357453773
2021-10-03,15.400092295433687,5.091801454516553,2.363982364691559,10.73580525249272,11.890742933618492
2021-10-04,0.0,0.0,0.0,0.0,0.0
2021-10-05,64.33349136385951,17.138258554226447,5.437159438790586,17.44568353530067,25.175572969799152
2021-10-06,3.8368830633674382,4.843420895759647,1.3001903005803577,3.0194452272635774,1.722107597282678
2021-10-07,0.0,0.0,0.0,0.0,0.0
2021-10-08,5.25600419639375,23.223582243770615,3.6641726652719173,5.032408712105962,5.00231254448778
2021-10-09,13.875851078479503,31.420140682748478,10.637920641112018,33.88488532818015,9.184573852174283
2021-10-10,0.0,0.0,0.0,0.0,0.0
2021-10-11,10.354328266895688,14.157691849143585,10.401522404642861,35.562354898882134,4.100256184006377
2021-10-12,5.518804406213438,11.54969598219608,15.011288015791402,7.3808661110887455,7.380461131211478
2021-10-13,12.87721028116469,14.778643246035847,10.874318877581173,22.478092247406632,6.724420141770457
2021-10-14,12.929770323128626,12.915789055359058,5.673557675259743,43.27871492411128,4.346271555046759
2021-10-15,12.929770323128626,12.543218217223702,6.973747975840101,61.730880201833145,6.150384276009564
2021-10-16,0.0,0.0,0.0,0.0,0.0
2021-10-17,0.0,0.0,0.0,0.0,0.0
2021-10-18,38.736750927421944,39.9892699598617,19.97565098164368,136.2105291410014,17.385086220187038
2021-10-19,10.932488728499,9.811032070897745,7.210146212309256,43.94970275239207,6.560409894410204
2021-10-20,13.24513057491225,14.654452966657395,6.973747975840101,64.07933760081592,6.232389399689693
2021-10-21,14.979611959722188,17.01406827484799,7.210146212309256,57.70495323214837,4.920307420807652
2021-10-22,14.769371791866439,10.92874458530382,10.51972152287744,43.61420883825167,5.00231254448778
2021-10-23,0.0,0.0,0.0,0.0,0.0
2021-10-24,0.0,0.0,0.0,0.0,0.0
2021-10-25,36.73946933279232,31.54433096212693,21.985035991631502,96.95774118657488,15.58097349922423
2021-10-26,9.250567385653001,10.307793188411557,6.500951502901788,27.510500959512594,5.00231254448778
2021-10-27,13.560490826695876,10.680364026546915,6.028155029963477,43.61420883825167,6.068379152329438
2021-10-28,17.292253806135438,13.412550172872868,13.474699478741888,44.620690580672864,6.068379152329438
2021-10-29,12.193929735633501,10.556173747168462,9.692327695235393,34.89136707060134,6.642415018090331
2021-10-30,0.0,0.0,0.0,0.0,0.0
2021-10-31,0.0,0.0,0.0,0.0,0.0
2021-11-01,38.684190885458,27.19767118388109,6.973747975840101,56.36297757558678,24.027501238277367
2021-11-02,13.087450449020439,6.954655645193339,2.009385009987825,12.748768737335105,7.298456007531351
2021-11-03,16.135932882928813,3.2289472638397645,4.727964729383118,20.129634848423848,11.070691696817217
2021-11-04,0.0,0.0,0.0,0.0,0.0
2021-11-05,15.505212379361563,8.072368159599412,2.2457832464569814,4.696914797965564,9.840614841615304
2021-11-06,5.623924490141313,4.843420895759647,1.5365885370495136,3.354939141403975,0.9020563604814028
2021-11-07,0.0,0.0,0.0,0.0,0.0
2021-11-08,7.095605665131563,32.04109207964074,3.073177074099027,4.02592696968477,8.61053798641339
2021-11-09,0.0,0.0,0.0,0.0,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.0
2021-11-13,0.0,0.0,0.0,0.0,0.0
2021-11-14,0.0,0.0,0.0,0.0,0.0
2021-11-15,21.917537498961938,34.15232682907444,21.63043863692777,91.92533247446892,9.922619965295432
2021-11-16,8.409606714230002,4.843420895759647,4.964362965852275,19.123153106002658,3.280204947205102
2021-11-17,5.67648453210525,6.209513968922624,3.900570901741073,24.491055732249016,4.920307420807652
2021-11-18,9.092887259761188,10.556173747168462,8.510336512889614,22.81358616154703,5.6583535339288
2021-11-19,7.253285791023376,18.131780789254066,8.392137394655036,26.168525302951004,5.248327915528162
2021-11-20,0.0,0.0,0.0,0.0,0.0
2021-11-21,0.0,0.0,0.0,0.0,0.0
2021-11-22,18.13321447755844,28.191193418908718,18.7936597992979,65.7568071715179,10.250640460015942
2021-11-23,5.361124280321625,9.56265151214084,4.255168256444807,20.129634848423848,3.1161946998448466
2021-11-24,5.25600419639375,10.680364026546915,4.964362965852275,14.761732222177491,4.100256184006377
2021-11-25,7.35840587495125,11.54969598219608,7.446544448778412,22.142598333266235,5.084317668167907
2021-11-26,5.25600419639375,9.56265151214084,8.0375400399513,10.400311338352322,5.3303330392082895
2021-11-27,0.0,0.0,0.0,0.0,0.0
2021-11-28,0.0,0.0,0.0,0.0,0.0
2021-11-29,16.083372840964877,23.47196280252752,28.131390139829556,44.956184494813265,8.446527739053137
2021-11-30,5.623924490141313,10.556173747168462,6.737349739370944,18.787659191862257,4.346271555046759
2021-12-01,11.931129525813814,7.9481778802209595,1.5365885370495136,15.432720050458286,7.872491873292244
2021-12-02,12.193929735633501,5.091801454516553,1.0637920641112018,8.722841767650335,10.98868657313709
2021-12-03,19.552335610584752,4.222469498867384,3.900570901741073,18.787659191862257,12.546783923059513
2021-12-04,102.80744208146177,37.50546437229265,20.093850099878257,39.9237757827073,60.84780177065463
2021-12-05,20.656096491827437,4.843420895759647,1.0637920641112018,2.348457398982782,12.464778799379387
2021-12-06,0.0,0.0,0.0,0.0,0.0
2021-12-07,1.9972815946296252,5.215991733895005,0.5909955911728898,0.0,3.1161946998448466
2021-12-08,5.67648453210525,33.65556571156062,3.427774428802761,4.361420883825168,7.544471378571733
2021-12-09,0.0,0.0,0.0,0.0,0.0
2021-12-10,42.783874158645126,50.17287286889481,34.51414252449677,117.75836386327951,18.779173322749205
2021-12-11,16.18849292489275,32.662043476533,16.31147831637176,55.69198974730599,9.594599470574922
2021-12-12,0.0,0.0,0.0,0.0,0.0
2021-12-13,17.975534351666624,24.838055875690497,36.28712929801544,26.168525302951004,16.56503498338576
2021-12-14,5.781604616033126,18.007590509875612,14.538491542853091,11.406793080773515,8.692543110093519
2021-12-15,9.040327217797252,11.42550570281763,12.883703887569,10.400311338352322,14.760922262422955
2021-12-16,12.193929735633501,12.294837658466797,16.19327919813718,15.097226136317888,19.681229683230608
2021-12-17,9.776167805292376,16.268926598577277,17.375270380482963,13.084262651475502,23.453465372516472
2021-12-18,0.0,0.0,0.0,0.0,0.0
2021-12-19,0.0,0.0,0.0,0.0,0.0
2021-12-20,46.09515680237319,33.28299487342527,49.05263406734986,27.175007045372197,74.54265742523593
2021-12-21,22.022657582889813,17.138258554226447,23.87622188338475,7.716360025229143,43.052689932066954
2021-12-22,24.8083398069785,16.889877995469536,20.684845691051144,11.742286994913913,58.14163268921042
2021-12-23,38.94699109527769,15.275404363549656,29.31338132217534,17.781177449441067,72.16450883851223
2021-12-24,52.61260200590144,23.347772523149068,25.885606893372575,22.142598333266235,79.29895459868332
2021-12-25,72.69053803612556,18.131780789254066,35.22333723390423,14.426238308037092,55.27145336040596
2021-12-26,51.929321460370254,34.02813654969598,27.067598075718355,26.504019217091404,36.98431077973751
2021-12-27,42.15315365507788,36.38775185788658,24.585416592792217,17.781177449441067,28.86580353540489
2021-12-28,41.995473529186064,33.28299487342527,33.68674869685472,13.755250479756297,32.96605971941127
2021-12-29,83.62302676462457,46.44716448754123,36.52352753448459,33.21389749989935,46.82492562135282
2021-12-30,121.88673731437108,62.2193299686047,54.371594387905866,40.93025752512849,80.1190058354846
2021-12-31,102.17672157789451,39.740889401104795,51.298417313806844,43.27871492411128,79.13494435132307
